client_id,birth_date,district_id,gender
2041,11-08-1979,68,560811
2042,04-07-2005,49,820704
2043,15-11-1981,77,545915
2044,18-11-1988,32,615918
2045,22-08-1979,28,560822
2046,26-10-1979,28,525826
2047,25-09-1970,11,435725
2048,03-08-1955,23,285603
2049,20-02-1950,70,270220
2050,23-07-1959,70,325523
2051,07-02-1946,74,186207
2052,19-05-1937,74,140519
2053,07-02-1941,16,180207
2054,06-12-1971,48,481206
2055,31-10-2003,56,765831
2056,09-12-2001,1,781209
2057,02-03-2003,6,765102
2058,02-03-1994,76,710302
2059,30-06-1995,43,720630
2060,04-08-1998,43,715604
2061,27-07-1976,63,530727
2062,22-07-1981,63,545522
2063,26-11-1977,68,505926
2064,30-07-1949,53,260730
2065,20-08-2001,64,780820
2066,27-10-1995,1,721027
2067,20-10-2002,56,791020
2068,24-07-1957,72,305524
2069,01-03-1950,70,235101
2070,23-09-1999,70,725723
2071,19-12-1996,1,731219
2072,09-04-1971,75,445209
2073,08-02-1979,22,560208
2074,16-11-1988,24,615916
2075,29-01-1945,74,220129
2076,07-04-1984,63,575207
2077,01-05-1957,44,305301
2078,03-10-2005,10,785803
2079,29-07-1952,72,255529
2080,26-12-1986,60,631226
2081,06-01-2000,46,726106
2082,04-02-1956,67,330204
2083,12-03-1966,71,430312
2084,16-04-1956,1,295216
2085,28-11-1951,1,281128
2086,29-12-1981,35,546029
2087,29-09-2000,68,770929
2088,26-10-1975,32,485826
2089,09-08-1994,70,675609
2090,07-10-1993,70,701007
2091,17-03-1955,48,285117
2092,21-03-1968,72,450321
2093,24-06-1993,48,700624
2094,06-11-2002,48,755906
2095,30-04-1997,9,740430
2096,06-11-2001,74,745906
2097,11-11-1959,53,361111
2098,28-07-1966,53,395528
2099,16-01-1941,1,180116
2100,29-11-1958,33,315929
2101,24-06-1958,33,350624
2102,27-05-1964,51,410527
2103,04-04-1971,18,445204
2104,08-01-1971,37,480108
2105,18-09-1974,42,475718
2106,21-05-1948,74,215321
2107,18-04-1946,74,230418
2108,21-06-1972,77,455421
2109,14-07-1977,15,505514
2110,03-01-1995,3,676103
2111,29-07-1951,57,245529
2112,15-09-1950,21,270915
2113,04-04-1960,68,370404
2114,21-08-1941,51,180821
2115,01-05-1941,51,145301
2116,14-06-1953,76,300614
2117,28-02-1968,53,450228
2118,12-11-1993,1,701112
2119,18-07-1987,30,605518
2121,25-09-2002,64,790925
2122,17-09-1997,1,705717
2123,17-05-2005,53,820517
2124,14-03-1976,68,495114
2125,12-04-1998,71,750412
2126,28-05-2002,52,755328
2128,13-10-1982,38,555813
2129,07-12-1985,75,621207
2130,29-12-1972,21,456029
2131,11-04-2002,39,755211
2132,06-02-1992,39,690206
2133,28-01-1949,53,216128
2134,14-12-1940,53,171214
2135,08-10-1967,24,405808
2136,24-09-1967,28,405724
2137,09-01-1990,73,626109
2138,19-12-2003,68,801219
2139,06-05-1959,18,325306
2140,18-10-1949,18,261018
2141,06-09-1974,28,510906
2142,20-02-1969,21,416220
2143,12-11-1971,21,481112
2144,28-03-1987,15,605128
2145,24-02-1996,39,686224
2146,04-01-1996,65,730104
2147,14-10-1990,69,635814
2148,20-09-1980,31,535720
2149,09-06-1950,33,235409
2150,17-04-1964,61,410417
2151,02-03-1973,61,456230
2152,07-11-1956,17,295907
2153,16-07-1976,36,495516
2154,28-01-1985,60,576128
2155,10-06-1981,15,580610
2156,27-02-1994,33,666227
2157,17-11-1968,11,451117
2158,06-05-2004,10,810506
2159,23-03-1957,74,305123
2160,31-05-1968,70,450531
2161,06-05-1947,1,205306
2162,12-09-1936,1,130912
2163,08-04-1941,52,180408
2164,29-10-1964,47,411029
2165,02-05-1972,47,455302
2166,22-09-1974,30,475722
2167,13-12-2004,1,811213
2168,12-09-1990,46,635712
2169,01-01-1994,46,710101
2170,30-04-1965,70,420430
2171,28-11-1981,1,581128
2172,21-10-1956,7,295821
2173,17-02-1979,56,516217
2174,08-10-1979,74,525808
2175,03-03-1969,53,425103
2176,16-07-1969,18,460716
2177,30-07-1969,24,425530
2178,09-08-1962,46,390809
2179,27-12-1966,9,396027
2180,17-12-1999,51,726017
2181,22-07-1991,46,680722
2182,01-02-1957,75,296201
2183,21-08-1954,75,310821
2184,07-07-1993,24,700707
2185,20-08-1984,20,575620
2186,26-09-1969,48,425726
2187,12-03-1956,40,330312
2188,25-10-1952,40,255825
2189,15-01-1990,21,626115
2190,22-10-1997,28,741022
2191,04-10-2006,28,795804
2192,12-06-1983,1,565412
2193,26-07-1975,1,520726
2194,22-10-1988,50,615822
2195,13-11-1969,68,425913
2196,16-04-1982,31,555216
2197,10-02-1990,47,626210
2198,22-04-1947,17,205222
2199,09-12-1934,17,111209
2200,31-07-1976,66,530731
2201,23-02-1952,44,290223
2202,17-10-1955,44,285817
2203,01-10-1962,10,391001
2204,19-10-1973,54,465819
2205,12-12-1975,55,521212
2206,04-08-1991,10,645604
2207,17-04-1988,70,615217
2208,09-01-1982,70,590109
2209,13-08-1954,30,275613
2210,23-04-1956,30,330423
2211,24-04-1947,3,205224
2212,27-05-1995,52,720527
2213,07-11-1991,3,681107
2214,07-11-1969,5,461107
2215,29-01-1948,10,250129
2216,04-09-1999,1,725704
2217,20-02-1997,1,740220
2218,08-11-1991,43,681108
2219,28-01-1992,43,646128
2220,17-04-1979,20,525217
2221,15-03-1968,20,450315
2222,03-10-1961,1,345803
2223,24-07-1970,70,435524
2224,04-10-1955,54,321004
2225,06-01-1988,4,606106
2226,09-12-1991,74,646009
2227,25-07-1998,42,750725
2228,20-05-1967,43,405320
2229,07-09-1967,68,440907
2230,31-05-1992,5,690531
2231,13-12-1998,21,716013
2232,27-05-1990,36,670527
2233,24-02-1992,36,646224
2235,20-06-1967,14,405420
2236,27-08-2005,44,785627
2237,03-10-1981,47,581003
2238,19-04-1981,47,545219
2239,09-03-2003,6,765109
2240,12-05-1959,47,325312
2241,30-12-1949,47,261230
2242,05-08-2003,1,765605
2243,04-07-2003,1,800704
2246,01-10-1980,55,535801
2247,13-03-2005,35,785113
2248,24-10-1998,7,751024
2249,07-02-1973,32,456207
2250,08-02-1966,34,386208
2251,13-12-1998,26,716013
2252,15-11-1988,37,651115
2253,09-11-1984,37,575909
2254,09-02-1955,72,276209
2255,24-10-1950,50,235824
2256,05-06-1997,70,740605
2257,31-10-2006,62,795831
2258,03-11-2002,62,791103
2259,02-03-1977,19,505102
2260,22-06-1989,62,625422
2261,13-11-1979,62,561113
2263,17-08-1957,1,340817
2264,08-05-1966,4,430508
2265,18-09-2000,52,770918
2266,23-01-1962,16,390123
2267,10-06-1993,1,665410
2268,26-12-1961,10,381226
2269,10-01-1991,48,636110
2270,21-06-1987,61,605421
2271,07-11-1987,61,641107
2274,14-10-1987,9,641014
2275,24-09-1992,9,655724
2276,27-06-1959,44,325427
2277,25-03-2002,1,790325
2278,01-07-1944,76,210701
2279,06-11-1976,52,531106
2280,24-06-2001,10,745424
2281,06-08-2005,76,785606
2282,11-03-1996,60,730311
2283,09-08-1984,1,610809
2286,26-01-1994,54,666126
2287,21-10-2002,47,791021
2288,23-10-1984,32,575823
2289,21-08-1977,32,540821
2290,30-07-1981,31,545530
2291,19-09-1980,6,570919
2292,10-11-1944,59,211110
2293,22-11-1992,1,691122
2294,27-02-1980,32,526227
2295,28-04-1966,22,395228
2296,13-06-1965,22,420613
2297,18-01-1988,48,650118
2298,15-07-1996,48,695515
2299,20-04-1967,6,405220
2300,07-09-1988,35,615707
2301,19-12-1983,35,601219
2302,26-01-1980,74,570126
2303,01-06-1966,61,395401
2304,11-02-1962,61,390211
2305,10-08-1976,70,495610
2306,21-08-1966,70,430821
2307,06-09-1946,26,230906
2308,31-12-2001,27,746031
2309,13-07-2003,15,765513
2310,23-07-1962,40,390723
2311,01-12-1962,40,356001
2312,15-04-2002,11,755215
2313,29-10-2003,70,801029
2314,16-02-1987,34,596216
2315,08-10-1986,34,631008
2316,25-03-1993,1,700325
2317,22-02-1999,1,760222
2318,19-11-1950,20,235919
2319,16-07-1997,40,705516
2320,23-05-1974,60,510523
2321,12-03-1995,68,685112
2322,11-06-1951,15,280611
2323,29-08-1969,48,425629
2324,16-07-2001,27,780716
2325,03-04-1982,2,555203
2326,14-02-1973,72,456214
2327,27-10-1942,73,191027
2328,02-10-1991,24,681002
2329,02-01-1996,18,730102
2330,17-01-1976,40,486117
2331,31-07-1984,42,575531
2332,22-02-1977,60,496222
2333,12-10-1972,60,491012
2335,28-05-1961,66,345328
2336,17-07-1945,12,220717
2337,09-06-1944,12,175409
2338,25-09-1984,58,575725
2339,06-12-1979,58,561206
2340,02-05-1976,42,530502
2341,13-09-1974,42,475713
2342,18-12-1971,70,481218
2343,18-03-1982,1,590318
2344,27-06-1951,3,245427
2345,19-07-1965,33,420719
2346,25-12-1974,33,476025
2347,17-02-1971,35,436217
2348,24-04-1956,35,330424
2349,10-09-1995,46,685710
2350,09-06-1990,46,670609
2351,17-04-1988,38,650417
2352,29-11-2004,70,775929
2353,17-11-1956,4,295917
2354,21-12-1990,1,671221
2355,30-08-1975,6,485630
2356,10-07-1953,52,300710
2357,10-03-1964,52,375110
2358,16-12-1973,74,466016
2359,01-07-1976,74,530701
2361,24-09-1991,9,680924
2362,02-11-2001,9,745902
2363,18-06-1970,43,470618
2364,26-06-1998,56,715426
2365,26-08-1980,46,535626
2366,01-01-1953,35,300101
2367,05-06-1958,35,315405
2368,22-02-1971,64,436222
2369,19-12-1963,64,401219
2370,21-10-1983,41,565821
2371,07-04-1983,70,565207
2372,09-06-1998,23,715409
2373,19-01-1977,15,540119
2374,27-07-1991,9,680727
2375,25-09-1992,72,655725
2376,19-08-1987,72,640819
2377,17-11-1973,49,501117
2378,13-05-1980,63,535313
2379,19-08-1991,33,645619
2380,17-08-1950,40,270817
2381,11-12-1958,40,316011
2382,25-12-1954,62,276025
2383,01-03-1974,31,475101
2384,17-12-1969,31,461217
2385,05-05-1956,13,330505
2386,10-05-1961,13,345310
2387,16-09-1972,77,455716
2388,29-07-1994,42,710729
2389,20-07-1947,25,240720
2390,13-05-1961,57,380513
2391,24-01-1965,1,420124
2392,21-05-1978,26,550521
2393,23-10-2003,16,765823
2394,04-06-1985,5,620604
2395,11-03-1976,8,530311
2396,29-10-1976,41,495829
2397,14-07-1941,46,180714
2398,25-10-1982,71,555825
2399,02-07-1970,42,435502
2400,10-04-1982,19,590410
2401,26-03-1975,26,485126
2402,26-10-1971,41,481026
2403,25-03-1990,1,635125
2404,05-09-2004,27,775705
2405,21-08-1998,27,750821
2406,06-12-1983,49,566006
2407,27-08-1998,51,750827
2408,28-06-1967,6,405428
2409,27-05-1987,54,640527
2410,08-04-2000,73,735208
2411,17-08-1991,73,680817
2412,26-10-2003,20,801026
2413,09-08-1984,46,610809
2414,13-09-1977,54,505713
2415,24-04-1980,54,570424
2416,23-02-1982,72,546223
2417,21-08-1965,48,385621
2418,27-02-1981,1,536227
2419,23-08-1981,1,545623
2420,06-08-1999,48,725606
2421,10-11-1993,48,701110
2422,09-08-2003,68,765609
2423,09-07-1980,42,570709
2424,10-11-1943,54,201110
2425,18-09-2004,6,775718
2426,09-06-1950,74,270609
2427,30-01-1962,74,346130
2428,27-08-1973,1,465627
2429,22-11-1996,70,731122
2430,28-10-1960,5,371028
2431,10-10-1989,75,661010
2432,08-05-1951,27,245308
2433,19-06-1987,32,640619
2434,24-07-1972,42,455524
2435,18-12-1970,16,436018
2436,06-10-1961,25,345806
2437,27-12-1959,45,361227
2438,19-11-1973,52,465919
2439,26-11-1967,52,441126
2440,09-09-1958,17,350909
2441,06-10-1951,1,281006
2442,08-09-1954,1,275708
2443,23-05-1972,75,490523
2444,26-08-1957,4,340826
2445,26-02-1992,54,690226
2447,07-10-1995,68,721007
2448,01-09-1998,68,715701
2449,28-12-1990,1,671228
2450,17-07-2002,54,755517
2451,06-12-1962,42,391206
2452,07-08-1979,64,525607
2453,13-01-1947,13,240113
2454,04-11-1967,69,405904
2455,04-11-1942,72,191104
2456,04-02-1951,72,236204
2457,17-08-1963,68,400817
2458,09-10-1959,68,325809
2459,22-09-2001,20,745722
2460,05-03-1990,19,635105
2461,02-04-1990,64,670402
2462,06-06-1957,19,340606
2463,17-12-1967,7,441217
2464,01-09-1968,30,450901
2465,17-10-1996,51,731017
2467,16-07-1973,36,465516
2468,18-03-1988,71,650318
2469,10-11-1984,54,575910
2470,14-06-1966,53,430614
2471,05-03-1969,53,425105
2472,29-05-2003,70,765329
2473,17-12-2003,20,766017
2474,06-04-1980,42,570406
2475,02-04-2009,44,825202
2476,16-04-1984,75,575216
2477,14-06-1975,75,520614
2478,24-07-1967,48,405524
2479,31-05-1986,31,595331
2480,08-02-2004,46,766208
2481,22-06-1971,6,480622
2482,07-01-1948,34,250107
2483,02-03-1957,34,296230
2484,21-12-1992,68,691221
2485,15-05-1956,20,330515
2486,05-12-1988,76,616005
2487,25-11-1994,67,675925
2488,22-11-2007,9,805922
2489,28-03-2002,64,755128
2490,26-05-1988,61,615326
2491,20-05-1966,5,395320
2492,13-12-1966,5,431213
2493,09-10-1985,1,621009
2494,06-01-1994,37,710106
2495,14-02-1967,58,396214
2496,07-07-1995,1,720707
2497,06-06-1989,34,625406
2498,12-03-2003,37,800312
2499,04-08-1967,13,440804
2500,20-10-1973,24,465820
2501,04-02-1968,70,406204
2502,13-05-1962,1,355313
2503,23-11-2004,54,775923
2504,09-01-1973,61,500109
2505,30-06-1987,25,605430
2506,27-09-1999,76,760927
2507,26-10-1979,37,525826
2508,07-10-1992,72,655807
2509,06-02-1994,72,710206
2510,10-08-1986,72,595610
2511,27-05-2002,35,755327
2512,27-07-1997,35,740727
2513,08-05-1964,41,410508
2514,11-02-1980,59,570211
2515,03-06-1981,12,580603
2516,05-03-1969,33,425105
2517,09-09-1947,18,240909
2518,07-07-1948,18,215507
2519,06-10-1997,29,705806
2520,30-07-1967,62,440730
2521,30-05-1974,55,475330
2522,08-09-1960,74,370908
2523,02-02-1965,74,376202
2524,31-07-1982,36,590731
2525,10-09-1979,36,525710
2526,26-07-1987,1,640726
2527,01-10-1974,44,475731
2528,16-02-2000,25,770216
2529,22-06-1962,70,390622
2530,11-02-1973,8,500211
2531,24-03-1981,5,545124
2532,09-05-1960,29,370509
2533,17-09-1956,40,295717
2534,10-01-1966,1,430110
2535,10-01-1968,1,450110
2536,22-10-1984,64,611022
2537,10-10-1980,73,571010
2538,23-02-2003,56,800223
2539,21-03-1999,32,725121
2540,26-06-2004,46,810626
2542,19-12-1967,3,441219
2543,27-10-1979,3,525827
2545,28-11-1980,9,535928
2546,03-02-1989,41,616203
2547,29-12-1980,48,536029
2548,06-10-1976,48,531006
2549,05-07-1950,70,235505
2550,12-12-2003,1,766012
2551,11-10-1966,70,395811
2552,24-03-1991,74,645124
2553,24-11-1999,34,761124
2554,20-09-1964,64,410920
2555,23-09-1986,42,630923
2556,10-04-1978,44,515210
2557,18-02-1980,7,570218
2558,18-01-1982,30,590118
2559,31-05-1992,8,655331
2560,20-08-2001,70,745620
2561,26-07-1968,48,450726
2562,01-11-1975,42,521101
2563,08-09-1994,74,710908
2565,22-05-1969,64,460522
2566,25-05-1990,29,635325
2567,30-05-1966,64,430530
2568,11-08-1965,64,385611
2569,01-04-1971,69,480401
2570,19-08-1974,69,475619
2571,25-06-2006,43,795425
2572,08-10-1976,1,531008
2573,10-05-1992,1,655310
2574,22-06-1959,29,325422
2576,16-07-2006,46,795516
2577,07-01-1941,70,180107
2578,08-07-1977,76,540708
2579,02-03-1962,11,355102
2580,07-03-1958,11,350307
2581,19-01-1981,52,536119
2582,15-12-1961,51,381215
2583,17-06-1960,75,370617
2584,15-02-1972,4,446215
2585,28-10-1998,75,715828
2586,14-05-1989,8,660514
2587,03-03-2000,8,735103
2588,19-05-1981,33,580519
2589,17-02-1986,21,630217
2590,19-12-1991,42,646019
2591,27-02-1983,42,600227
2592,31-10-2007,1,805831
2593,10-06-2000,1,770610
2594,31-07-1986,55,630731
2596,08-10-1984,31,611008
2597,06-10-1996,28,695806
2598,25-10-1988,28,651025
2599,09-01-1969,1,460109
2600,17-06-1950,7,235417
2601,25-07-1984,37,610725
2602,20-10-1993,37,665820
2603,03-01-2000,38,726103
2604,11-07-1949,22,260711
2605,17-06-1952,22,255417
2606,04-01-1966,31,430104
2607,27-03-1966,63,430327
2608,15-11-1970,58,435915
2609,09-05-2000,1,770509
2610,03-07-2007,1,805503
2611,09-11-1961,77,381109
2612,03-02-1998,38,750203
2613,26-10-2000,1,771026
2614,14-03-1969,72,460314
2615,26-10-1972,64,455826
2616,07-07-1993,50,700707
2617,26-08-1989,50,625626
2618,14-08-1965,17,420814
2619,09-09-1996,63,695709
2620,18-07-1991,63,680718
2621,09-05-1979,51,560509
2622,07-06-1996,71,730607
2623,16-09-1992,16,655716
2625,07-10-1995,57,721007
2626,14-02-1963,1,400214
2628,05-01-1959,1,316105
2629,03-12-1954,1,311203
2630,20-10-1964,64,375820
2631,21-05-1993,18,700521
2632,25-04-1990,18,635225
2633,12-09-1994,1,675712
2635,10-02-1994,67,666210
2636,24-10-1941,28,181024
2637,06-06-1958,64,350606
2638,07-01-1965,1,420107
2639,04-05-1977,45,505304
2640,29-01-1974,45,510129
2642,04-09-1996,22,730904
2643,07-03-1973,54,465107
2644,23-05-1991,6,645323
2645,22-04-1943,67,200422
2646,07-08-1964,63,375607
2647,26-03-1963,9,400326
2648,10-12-1961,9,346010
2650,05-03-1998,75,750305
2651,27-01-1997,75,696127
2652,09-07-1976,41,495509
2653,25-01-1973,1,500125
2654,08-12-1966,59,396008
2655,12-08-1986,44,630812
2656,15-09-1978,54,550915
2657,09-07-1971,73,480709
2658,21-01-1956,11,330121
2659,24-05-1964,46,410524
2661,17-12-1988,1,616017
2662,29-08-2001,1,780829
2663,01-10-1999,8,761001
2666,06-09-1962,47,355706
2667,01-01-1995,9,720101
2668,09-04-2002,9,755209
2669,08-05-1950,51,270508
2670,13-09-1959,45,360913
2671,22-06-1999,35,725422
2672,26-05-1967,7,405326
2673,16-07-1982,65,590716
2674,03-12-1979,65,526003
2675,22-01-1947,31,240122
2676,01-06-1984,61,610601
2677,24-05-1945,33,220524
2678,15-07-1945,33,185515
2679,30-09-1961,1,380930
2680,02-11-1972,1,455902
2681,04-03-1998,45,715104
2682,14-01-1998,45,750114
2683,13-08-1956,48,295613
2684,11-04-1980,74,535211
2685,21-08-1996,73,695621
2686,24-05-1978,19,515324
2687,22-08-1972,19,490822
2688,24-12-1994,60,676024
2689,17-01-1946,16,230117
2690,25-02-1999,58,716225
2691,17-05-1987,47,640517
2692,30-05-1948,44,250530
2693,04-10-2003,46,765804
2694,06-12-1954,15,276006
2695,16-05-1952,15,290516
2696,04-09-1970,2,470904
2697,14-10-1975,2,485814
2698,07-12-1997,31,706007
2699,23-02-2000,31,770223
2700,22-02-1968,34,450222
2701,29-03-1975,1,520329
2702,26-02-1942,7,190226
2703,12-05-2000,2,735312
2704,22-07-1976,1,495522
2705,30-04-1947,43,240430
2706,02-07-1990,3,670702
2707,23-05-1992,45,690523
2708,12-08-1981,73,580812
2709,14-06-1969,26,460614
2712,17-01-1979,25,560117
2713,02-09-1985,36,620902
2714,06-05-1997,6,705306
2715,04-07-1980,7,570704
2716,13-09-1996,25,695713
2717,28-04-1953,46,300428
2718,22-02-1960,46,326222
2719,30-12-1991,29,646030
2720,05-11-1976,1,495905
2721,26-08-1977,24,505626
2724,01-03-1998,35,750301
2726,28-09-2000,1,735728
2727,05-02-1991,1,680205
2728,13-08-1945,74,220813
2729,28-08-1989,1,660828
2730,18-03-1970,52,470318
2731,08-12-1950,38,271208
2732,16-11-1980,57,535916
2733,11-01-1955,3,276111
2734,12-11-1957,3,341112
2735,31-07-1951,64,280731
2736,15-04-1985,1,585215
2738,25-04-1974,1,510425
2739,26-01-1973,13,500126
2740,23-01-1995,36,676123
2741,29-01-1958,41,306129
2742,27-10-1975,65,485827
2743,04-12-1966,50,396004
2744,22-02-1966,50,430222
2745,07-10-1966,54,395807
2746,25-02-1994,1,710225
2747,14-10-1959,6,361014
2748,06-12-1963,6,366006
2749,04-05-1948,14,215304
2750,13-07-1936,14,130713
2751,24-03-1984,68,575124
2752,09-08-1994,48,710809
2754,24-07-2005,66,785524
2755,23-05-1997,1,705323
2756,28-11-1946,31,195928
2758,14-07-1969,1,460714
2759,26-01-1997,2,740126
2760,12-02-2003,68,756212
2761,29-11-2004,1,775929
2762,23-06-1980,29,535423
2765,20-06-2008,36,815420
2766,15-09-1982,70,590915
2767,04-08-1981,70,545604
2768,02-04-1987,1,640402
2769,15-05-1960,69,370515
2770,08-07-1977,1,540708
2771,25-10-1943,37,201025
2772,08-03-1950,37,235108
2773,13-11-1946,49,195913
2774,23-02-1944,49,210223
2775,09-09-2005,41,785709
2776,07-08-1961,31,345607
2777,28-05-1997,46,705328
2778,16-05-1987,57,640516
2779,04-05-1971,29,480504
2780,16-03-1974,29,475116
2781,22-01-1988,46,606122
2782,13-09-1963,31,400913
2783,20-06-1963,1,400620
2784,25-09-1985,36,585725
2785,29-07-1985,22,620729
2786,02-11-1974,24,511102
2787,14-12-2003,41,766014
2788,21-12-1978,49,516021
2789,25-02-1979,1,516225
2790,10-02-1998,16,750210
2791,10-10-1944,60,211010
2794,22-01-1988,18,650122
2795,13-06-1995,18,685413
2796,25-06-1997,15,740625
2797,05-11-1973,28,501105
2798,27-06-1954,65,310627
2799,02-02-1989,4,616202
2800,26-08-1972,2,490826
2801,18-02-1942,75,190218
2802,29-01-1994,1,666129
2803,12-10-1954,68,311012
2804,10-01-1964,68,366110
2805,13-07-1987,73,640713
2806,01-09-1982,58,555701
2808,31-05-2001,8,745331
2809,14-02-2002,33,790214
2810,28-07-1994,72,710728
2811,07-02-1974,1,466207
2812,02-07-1997,55,705502
2813,10-04-1964,70,410410
2814,10-04-2000,19,735210
2815,30-06-1953,35,300630
2816,15-05-1965,35,385315
2817,19-04-2004,1,775219
2818,12-04-1986,54,630412
2819,12-08-2003,8,800812
2820,17-12-1989,77,661217
2821,01-01-2008,45,806101
2822,19-10-1981,50,581019
2823,18-02-1974,70,466218
2824,05-09-1964,39,410905
2825,29-03-1981,65,580329
2826,28-01-1958,59,350128
2827,13-02-1946,63,230213
2828,10-09-1976,14,495710
2829,27-02-1967,33,396227
2830,14-11-1997,51,741114
2831,09-09-2007,68,805709
2832,23-07-1950,13,270723
2833,09-09-1950,13,235709
2834,23-05-1972,52,490523
2835,27-01-1989,27,660127
2836,21-11-1946,38,195921
2837,21-05-1950,38,270521
2838,09-03-1988,65,650309
2839,05-09-1955,72,285705
2840,14-05-1957,72,340514
2841,10-06-2000,18,735410
2842,17-06-1981,74,580617
2843,06-12-1993,70,666006
2844,19-11-1985,51,621119
2845,02-09-1975,7,520902
2846,17-05-1996,1,695317
2847,25-09-1969,34,425725
2848,20-02-1962,34,390220
2849,02-04-1951,19,280402
2850,20-08-1993,7,700820
2851,10-08-1962,54,390810
2852,28-08-1969,26,425628
2853,25-06-1983,28,565425
2854,01-06-1972,16,490601
2855,26-09-1984,16,575726
2856,11-11-1946,47,231111
2857,03-02-1950,33,270203
2858,12-04-1953,42,265212
2859,24-11-1955,68,285924
2860,31-03-1981,28,580331
2862,07-12-1991,49,646007
2863,05-03-1991,49,680305
2864,09-06-1979,51,525409
2865,18-11-1971,15,481118
2866,30-12-1976,15,496030
2867,23-03-1987,1,605123
2868,14-12-1956,14,331214
2869,05-08-1998,1,750805
2870,28-11-1982,29,591128
2871,23-01-1995,71,676123
2872,27-12-1960,77,336027
2873,24-05-2002,16,755324
2874,10-09-1995,34,720910
2875,17-08-1959,46,360817
2876,07-01-2000,1,770107
2877,29-04-1955,59,320429
2878,17-04-1970,68,470417
2879,10-01-2000,40,770110
2880,30-12-1975,60,521230
2881,21-05-1994,12,675321
2882,14-12-1954,70,311214
2883,26-02-1976,30,530226
2884,10-12-1985,40,586010
2885,04-12-1992,1,656004
2886,03-10-1981,1,581003
2887,29-03-1988,2,615129
2888,09-11-2005,1,785909
2889,05-12-1966,25,431205
2890,11-10-1974,62,511011
2891,23-09-1984,62,575723
2892,21-05-1968,3,415321
2893,02-01-1955,2,276102
2894,25-09-1975,70,485725
2895,17-07-2004,70,775517
2896,16-07-2002,1,755516
2897,18-07-1948,40,250718
2898,17-12-1947,40,206017
2899,18-05-1941,16,180518
2900,22-03-1946,18,230322
2901,09-03-1966,25,395109
2902,03-09-1986,8,595703
2903,26-11-1982,8,591126
2904,18-07-1973,64,465518
2905,07-07-1974,64,510707
2906,16-12-1957,5,341216
2907,22-11-1959,5,325922
2908,28-02-1994,1,710228
2909,09-10-1959,26,361009
2910,28-09-1959,76,360928
2911,25-09-1955,45,320925
2912,28-09-1952,45,255728
2913,27-12-1985,44,621227
2915,22-04-1981,33,545222
2916,30-09-1995,1,720930
2917,18-01-1963,16,400118
2918,21-05-1990,5,670521
2919,08-11-1997,5,705908
2920,23-08-1989,44,625623
2921,20-02-2004,64,766220
2922,07-09-1963,43,400907
2923,21-05-2004,35,775321
2924,06-04-1968,18,415206
2925,08-09-1970,18,470908
2926,11-02-1957,27,340211
2927,28-02-1957,27,296228
2928,02-03-1955,38,320302
2929,10-03-1981,1,580310
2930,22-03-1964,41,410322
2932,11-09-1967,1,405711
2933,12-12-1965,72,421212
2934,27-06-1975,72,485427
2935,02-07-1971,61,445502
2936,11-05-1972,3,455311
2937,01-07-1972,74,490701
2938,01-08-1948,8,215601
2939,13-02-1941,8,180213
2940,16-10-1988,1,651016
2941,12-03-1974,38,510312
2942,03-08-1993,67,665603
2943,28-08-2007,1,805628
2944,23-10-1970,71,435823
2945,02-06-1944,74,210602
2946,23-03-1953,74,265123
2947,18-07-1984,19,575518
2948,20-11-2001,47,781120
2949,25-09-1966,14,430925
2950,06-06-1967,46,440606
2951,31-10-1977,76,505831
2952,17-03-2005,52,785117
2953,07-07-1959,3,360707
2954,12-10-1986,38,595812
2955,16-07-1975,38,520716
2956,06-08-1962,23,390806
2957,07-03-2001,23,780307
2958,07-05-1998,48,750507
2959,19-11-1980,54,571119
2960,19-12-1951,1,281219
2961,28-02-1961,1,336228
2962,10-11-1961,1,381110
2963,29-05-1966,1,395329
2964,27-11-2001,8,781127
2965,07-04-1945,30,185207
2966,20-02-1978,65,550220
2967,15-03-1988,53,615115
2968,24-08-1985,40,620824
2969,22-04-1946,55,230422
2970,06-06-1949,55,225406
2971,03-02-2005,1,776203
2972,14-01-1999,1,760114
2974,12-09-1978,56,515712
2975,18-05-1970,33,435318
2976,03-10-1949,57,225803
2977,06-02-1986,39,630206
2978,05-05-1975,33,485305
2979,22-02-1989,4,616222
2980,14-06-1997,11,740614
2981,05-04-1976,16,495205
2982,23-05-2000,6,735323
2983,23-07-1990,6,670723
2984,24-07-1990,60,635524
2985,13-04-1983,60,600413
2986,15-05-1975,14,520515
2987,01-08-1973,14,465601
2988,21-05-1984,33,610521
2989,01-04-1976,17,495201
2990,02-06-1965,32,385402
2991,31-07-1964,32,410731
2992,07-05-1989,11,660507
2994,22-07-1986,18,630722
2995,15-08-1968,35,415615
2996,29-01-1988,1,650129
2997,09-05-1968,1,415309
2998,02-04-1984,1,610402
2999,24-05-2006,74,795324
3000,02-06-1955,41,285402
3001,07-10-1981,1,581007
3002,13-07-1982,42,555513
3003,12-07-2000,69,735512
3004,13-07-1994,69,710713
3005,29-06-1954,43,310629
3006,08-10-2000,22,735808
3007,11-04-1987,76,640411
3008,19-12-1942,73,191219
3009,03-10-1984,62,575803
3010,12-01-1983,62,600112
3011,19-09-1978,74,550919
3012,10-01-1983,70,556110
3013,18-05-1977,51,505318
3014,05-11-1976,51,531105
3015,01-03-1975,73,520229
3016,23-08-2000,40,770823
3017,14-05-1964,2,410514
